duplicate_type,duplicate_key,duplicate_count,sample_row_number,sample_ref_number,sample_recipient_legal_name,sample_recipient_city,sample_recipient_postal_code,sample_agreement_start_date,sample_agreement_value
ref_number,ref_number=235-2023-2024-Q2-00664,2,12709,235-2023-2024-Q2-00664,Charlotte Lake Farms Inc.,Bonnyville,T9N2J5,2023-04-01,11973
ref_number,ref_number=235-2023-2024-Q2-00705,2,12750,235-2023-2024-Q2-00705,Jim Fowler,Hazelton,V0J1Y5,2023-04-01,16080
ref_number,ref_number=235-2023-2024-Q2-00762,2,12807,235-2023-2024-Q2-00762,Gen X Ventures Inc.,Armstrong,V0E1B8,2023-04-01,14000
ref_number,ref_number=235-2022-2023-Q2-00001,2,12865,235-2022-2023-Q2-00001,Phytimpact Inc.,Saint-Anselme,G0R2N0,2022-04-01,25250
ref_number,ref_number=235-2022-2023-Q2-00007,2,12872,235-2022-2023-Q2-00007,Canadian Association of Fairs and Exhibitions,Ottawa,K1N5W1,2022-04-01,671608
ref_number,ref_number=235-2022-2023-Q2-00010,2,12875,235-2022-2023-Q2-00010,Canada's Outstanding Young Farmers,Churchbridge,S0A0M0,2022-04-01,101640
ref_number,ref_number=235-2022-2023-Q2-00020,2,12885,235-2022-2023-Q2-00020,Hilly Acres Farm Limited,Millville,B1Y2E1,2021-08-10,180320
ref_number,ref_number=235-2022-2023-Q2-00025,2,12890,235-2022-2023-Q2-00025,Highland Custom Farming Inc.,Proton Station,N0C1L0,2021-08-10,775206
ref_number,ref_number=235-2023-2024-Q3-003,2,13061,235-2023-2024-Q3-003,Equipe québécoise de santé porcine (EQSP),Longueuil,J4H4E7,2023-04-01,658546
ref_number,ref_number=235-2023-2024-Q3-007,2,13065,235-2023-2024-Q3-007,Saskatchewan Pork Development Board,Saskatoon,S7L6H2,2023-06-15,460949
ref_number,ref_number=235-2023-2024-Q3-012,2,13070,235-2023-2024-Q3-012,Olymel LP,Red Deer,T4P2H8,2023-05-11,641623
ref_number,ref_number=235-2023-2024-Q3-016,2,13074,235-2023-2024-Q3-016,Canadian Cattle Association - Verified Beef Production Plus (VBP+),Calgary,T2E7H7,2023-04-01,1003200
ref_number,ref_number=235-2023-2024-Q3-019,2,13077,235-2023-2024-Q3-019,CRO Spring Creek Quail Farms Inc.,Saint Anns,L0R1Y0,2023-07-14,67825
ref_number,ref_number=235-2023-2024-Q3-025,2,13094,235-2023-2024-Q3-025,Sturgeon Creek Colony Farms Ltd.,Headingly,R4J1C1,2023-06-13,2000000
ref_number,ref_number=235-2023-2024-Q3-027,2,13100,235-2023-2024-Q3-027,Ingredion Canada Corporation,Cardinal,K0E1E0,2022-02-09,713928
ref_number,ref_number=235-2023-2024-Q3-030,2,13107,235-2023-2024-Q3-030,0865894 B.C. Ltd.,Dryden,P8N1H5,2023-05-09,1181156
ref_number,ref_number=235-2023-2024-Q3-031,2,13109,235-2023-2024-Q3-031,East Prince Agri-Environment Association,Kinkora,C0B1N0,2023-04-01,2819204
ref_number,ref_number=235-2023-2024-Q3-036,2,13124,235-2023-2024-Q3-036,Canadian Swine Exporters Association,Woodstock,N4S6X1,2023-04-28,475500
ref_number,ref_number=235-2023-2024-Q3-042,2,13130,235-2023-2024-Q3-042,The Canadian Wool Council,Toronto,M5P2V4,2023-05-02,185900
ref_number,ref_number=235-2023-2024-Q3-043,2,13134,235-2023-2024-Q3-043,"Prince Edward Island, Ministry of Agriculture",Kensington,C0B1M0,2023-10-05,1056000
ref_number,ref_number=235-2023-2024-Q3-044,2,13135,235-2023-2024-Q3-044,Government of Alberta,Edmonton,T6H5T6,2023-06-01,99211409
ref_number,ref_number=235-2023-2024-Q3-045,2,13136,235-2023-2024-Q3-045,Nova Scotia Department of Agriculture,Bible Hill,B6L2R2,2023-12-18,1331000
ref_number,ref_number=235-2023-2024-Q3-046,2,13137,235-2023-2024-Q3-046,Saskatchewan Ministry of Agriculture,Regina,S4S0B1,2023-12-06,77164430
ref_number,ref_number=235-2023-2024-Q3-049,2,13140,235-2023-2024-Q3-049,Ag-West Bio Inc.,Saskatoon,S7N3R2,2023-04-01,5462093
ref_number,ref_number=235-2023-2024-Q3-051,2,13142,235-2023-2024-Q3-051,Dairy Farmers of Canada,Ottawa,K1P1A4,2023-04-01,5827683
ref_number,ref_number=235-2023-2024-Q3-128,2,13224,235-2023-2024-Q3-128,Anishinaabeg of Kabapikotawangag Resource Council Inc.,Sioux Narrows,P0X1N0,2023-06-08,119059
ref_number,ref_number=235-2023-2024-Q3-247,2,13344,235-2023-2024-Q3-247,Vitalus Nutrition Inc.,Abbotsford,V2T5W5,2022-11-30,5000000
ref_number,ref_number=235-2023-2024-Q3-250,2,13349,235-2023-2024-Q3-250,Larkin Bros. Inc,Crapaud,C0A1J0,2022-12-28,1081200
ref_number,ref_number=235-2023-2024-Q3-254,2,13353,235-2023-2024-Q3-254,Marketing 3000 Plus Inc.,Scarborough,M1V4T4,2023-04-26,1374000
ref_number,ref_number=235-2023-2024-Q3-625,2,13728,235-2023-2024-Q3-625,Colin Rombough Katherine Rycroft,Nanaimo,V9R5P4,2023-04-01,14000
ref_number,ref_number=235-2023-2024-Q3-660,2,13765,235-2023-2024-Q3-660,ATLANTIC CANADIAN ORGANIC REGIONAL NETWORK CO-OPERATIVE LIMITED,Sackville,E4L1G6,2023-04-01,4200
ref_number,ref_number=235-2023-2024-Q3-679,2,13785,235-2023-2024-Q3-679,World Organisation for Animal Health,Paris,,2023-04-01,207000
ref_number,ref_number=235-2023-2024-Q3-680,2,13786,235-2023-2024-Q3-680,FAO: International Treaty on Plant Genetic Resources for Food and Agriculture,Rome,,2023-04-01,294000
ref_number,ref_number=235-2023-2024-Q3-681,2,13787,235-2023-2024-Q3-681,Centre for Agriculture Bioscience International,Oxfordshire,,2023-04-01,682000
ref_number,ref_number=235-2023-2024-Q3-682,2,13788,235-2023-2024-Q3-682,G20 Wheat Initiative,Berlin,,2023-04-01,40000
ref_number,ref_number=235-2023-2024-Q3-684,2,13790,235-2023-2024-Q3-684,OECD: Co-operative Research Program,Paris,,2023-04-01,160000
ref_number,ref_number=235-2023-2024-Q3-685,2,13791,235-2023-2024-Q3-685,International Grains Council,London,,2023-04-01,700000
ref_number,ref_number=235-2023-2024-Q3-686,2,13792,235-2023-2024-Q3-686,G20 Agricultural Market Information System,Rome,,2023-04-01,210000
ref_number,ref_number=235-2023-2024-Q3-687,2,13793,235-2023-2024-Q3-687,WTO Standard and Trade Development Facility,Geneva,,2023-04-01,500000
ref_number,ref_number=235-2023-2024-Q3-688,2,13794,235-2023-2024-Q3-688,Foundation for Food & Agriculture Research – Efficient Fertilizer Consortium,Washington,,2023-04-01,347500
ref_number,ref_number=235-2023-2024-Q4-00001,2,13801,235-2023-2024-Q4-00001,Ontario Pork Industry Council,Stratford,N5A6S8,2023-07-06,156090
ref_number,ref_number=235-2023-2024-Q4-00007,2,13808,235-2023-2024-Q4-00007,Government of Saskatchewan,Regina,S4S0B1,2023-04-01,68523
ref_number,ref_number=235-2023-2024-Q4-00013,2,13818,235-2023-2024-Q4-00013,Shires Bakery Inc.,Hamilton,L8L7G6,2023-04-17,16500
ref_number,ref_number=235-2023-2024-Q4-00019,2,13824,235-2023-2024-Q4-00019,Dairy Farmers of Canada,Ottawa,K1P1A4,2023-04-01,5000000
ref_number,ref_number=235-2023-2024-Q4-00020,2,13825,235-2023-2024-Q4-00020,Canadian Pork Council,Ottawa,K1P5Z9,2023-04-13,3195390
ref_number,ref_number=235-2023-2024-Q4-00021,2,13826,235-2023-2024-Q4-00021,Animal Health Canada,Elora,N0B1S0,2023-05-01,5000000
ref_number,ref_number=235-2023-2024-Q4-00024,2,13829,235-2023-2024-Q4-00024,Pulse Crops (Canada) Association,Winnipeg,R3C0A5,2024-04-01,1017926
ref_number,ref_number=235-2023-2024-Q4-00025,2,13830,235-2023-2024-Q4-00025,Canadian Pork Council,Ottawa,K1P5Z9,2023-06-12,5000000
ref_number,ref_number=235-2023-2024-Q4-00026,2,13831,235-2023-2024-Q4-00026,Animal Health Canada,Elora,N0B1S0,2023-05-25,4809235
ref_number,ref_number=235-2023-2024-Q4-00028,2,13833,235-2023-2024-Q4-00028,Canadian Grapevine Certification Network - Réseau canadien de certification de la vigne,St. Catharines,L2R6P9,2023-06-30,836220
ref_number,ref_number=235-2023-2024-Q4-00030,2,13835,235-2023-2024-Q4-00030,Pulse Crops (Canada) Association,Winnipeg,R3C 0A5,2023-06-16,1663072
ref_number,ref_number=235-2023-2024-Q4-00032,2,13837,235-2023-2024-Q4-00032,Horse Welfare Alliance of Canada,Medicine Hate,T1B1E3,2023-08-23,306900
ref_number,ref_number=235-2023-2024-Q4-00033,2,13838,235-2023-2024-Q4-00033,Canadian Cattle Association,Calgary,T2E7H7,2023-09-11,515625
ref_number,ref_number=235-2023-2024-Q4-00035,2,13841,235-2023-2024-Q4-00035,L'Union des producteurs agricoles,Longueuil,J4H3Y9,2023-04-14,192500
ref_number,ref_number=235-2023-2024-Q4-00044,2,13851,235-2023-2024-Q4-00044,Olds College Board of Governors,Olds,T4H1R6,2023-04-28,150801
ref_number,ref_number=235-2023-2024-Q4-00045,2,13852,235-2023-2024-Q4-00045,Canadian Agricultural Safety Association,Winnipeg,R3T 1T4,2023-04-24,1607291.4
ref_number,ref_number=235-2023-2024-Q4-00055,2,13890,235-2023-2024-Q4-00055,Sollio Groupe Coopératif,St-Hyacinthe,J2T5J4,2021-09-27,277770
ref_number,ref_number=235-2023-2024-Q4-00056,2,13896,235-2023-2024-Q4-00056,Sekhon and Sons Nursery Inc.,Pitt Meadows,V3Y2T9,2023-06-02,1155375
ref_number,ref_number=235-2023-2024-Q4-00059,2,13899,235-2023-2024-Q4-00059,Riverside Equipment Co. Ltd.,Fort Macleod,T0L0Z0,2023-06-06,1313594
ref_number,ref_number=235-2023-2024-Q4-00060,2,13900,235-2023-2024-Q4-00060,Old Elm Farming Co. Ltd.,Magrath,T0K1J0,2023-06-07,625818
ref_number,ref_number=235-2023-2024-Q4-00069,2,13909,235-2023-2024-Q4-00069,Windy Bay Colony Farms Ltd.,Pilot Mound,R0G1P0,2023-06-13,578824
ref_number,ref_number=235-2023-2024-Q4-00070,2,13910,235-2023-2024-Q4-00070,Wellwood Colony Farms Ltd.,Ninette,R0K1R0,2021-09-02,842526
ref_number,ref_number=235-2023-2024-Q4-00071,2,13911,235-2023-2024-Q4-00071,Hubbert's Processing and Sales Inc.,Brampton,L6T1B6,2023-06-13,414013
ref_number,ref_number=235-2023-2024-Q4-00073,2,13914,235-2023-2024-Q4-00073,"Bakanec Agrow Corp., and Bakanec Prairie Farms Ltd., and E & C Holdings Ltd.",Kerrobert,S0L1R0,2022-03-29,1879034
ref_number,ref_number=235-2023-2024-Q4-00086,2,13927,235-2023-2024-Q4-00086,Ferme Belvallée inc.,Saint-Marc-sur-Richelieu,J0L2E0,2023-06-16,665700
ref_number,ref_number=235-2023-2024-Q4-00090,2,13931,235-2023-2024-Q4-00090,KF Kambeitz Farms Inc.,Lajord,S0G2V0,2023-06-16,950340
ref_number,ref_number=235-2023-2024-Q4-00095,2,13937,235-2023-2024-Q4-00095,Upper Canada Growers Ltd.,Harrow,N0R1G0,2023-06-21,300519
ref_number,ref_number=235-2023-2024-Q4-00098,2,13941,235-2023-2024-Q4-00098,Freeman Herbs Inc.,Lincoln,L3J1J4,2023-06-22,1285189
ref_number,ref_number=235-2023-2024-Q4-00100,2,13944,235-2023-2024-Q4-00100,Cavendish Farms Corporation,Dieppe,E1A6X4,2021-09-21,2000000
ref_number,ref_number=235-2023-2024-Q4-00101,2,13945,235-2023-2024-Q4-00101,1000128960 Ontario Inc.,St.Thomas,N5P3S9,2023-04-04,259245
ref_number,ref_number=235-2023-2024-Q4-00103,2,13953,235-2023-2024-Q4-00103,Cap Clean Energy Corp.,Calgary,T2P2V6,2023-03-01,262075
ref_number,ref_number=235-2023-2024-Q4-00104,2,13954,235-2023-2024-Q4-00104,9454-2594 Québec Inc.,Montréal,H1Y3H9,2023-06-01,419100
ref_number,ref_number=235-2023-2024-Q4-00105,2,13955,235-2023-2024-Q4-00105,O=C=O Technologies Inc.,Brossard,J4Y2P4,2023-10-01,1914864
ref_number,ref_number=235-2023-2024-Q4-00111,2,13963,235-2023-2024-Q4-00111,Ontario Soil and Crop Improvement Association,Guelph,N1H7K9,2023-06-14,6027000
ref_number,ref_number=235-2023-2024-Q4-00113,2,13965,235-2023-2024-Q4-00113,Les Producteurs de lait du Québec,Longueuil,J4H4G3,2023-04-01,5209000
ref_number,ref_number=235-2023-2024-Q4-00114,2,13966,235-2023-2024-Q4-00114,Manitoba Association of Watersheds Inc.,Winnipeg,R3T1L8,2023-04-01,6000000
ref_number,ref_number=235-2023-2024-Q4-00119,2,13982,235-2023-2024-Q4-00119,Red Crow Community College,Standoff,T0L1Y0,2023-08-17,198908
ref_number,ref_number=235-2023-2024-Q4-00123,2,13985,235-2023-2024-Q4-00123,Glooscap First Nation,Glooscap,B0P1P0,2023-10-27,239798
ref_number,ref_number=235-2023-2024-Q4-00127,2,13989,235-2023-2024-Q4-00127,KSM Inc.,Tring-Jonction,G0N1X0,2023-08-18,5000000
ref_number,ref_number=235-2023-2024-Q4-00129,2,13991,235-2023-2024-Q4-00129,"Ferme d'Hiver Inc., Ferme d'Hiver Technologies Inc., and Nova Farming Inc.",Brossard,J4Z0C7,2023-06-25,4718728
ref_number,ref_number=235-2023-2024-Q4-00135,2,13994,235-2023-2024-Q4-00135,British Columbia Blueberry Industry Development Council,Abbotsford,V2T1W5,2023-04-28,675673
ref_number,ref_number=235-2023-2024-Q4-00137,2,13997,235-2023-2024-Q4-00137,Canola Council of Canada,Winnipeg,R3B0T6,2023-04-01,3100000
ref_number,ref_number=235-2023-2024-Q4-00139,2,14000,235-2023-2024-Q4-00139,Wine Growers Canada,Ottawa,K1R 7X6,2023-05-04,1816822
ref_number,ref_number=235-2023-2024-Q4-00144,2,14006,235-2023-2024-Q4-00144,"Canadian Beef Cattle Research, Market Development and Promotion Agency",Calgary,T2E7H7,2023-04-13,5865110
ref_number,ref_number=235-2023-2024-Q4-00148,2,14010,235-2023-2024-Q4-00148,Pacific Urchin Harvesters Association,Richmond,V7E3R8,2023-04-13,210440
ref_number,ref_number=235-2023-2024-Q4-00156,2,14018,235-2023-2024-Q4-00156,Pijac Canada Inc,Ottawa,K2G5W6,2023-04-27,870784
ref_number,ref_number=235-2023-2024-Q4-00157,2,14019,235-2023-2024-Q4-00157,Canadian Association of Prawn Producers,Manotick,K4M1K8,2023-04-28,1320000
ref_number,ref_number=235-2023-2024-Q4-00158,2,14020,235-2023-2024-Q4-00158,Canadian Bison Association Corporation,Regina,S4P3G7,2023-04-28,687995
ref_number,ref_number=235-2023-2024-Q4-00164,2,14026,235-2023-2024-Q4-00164,The Canadian Pulse and Special Crops Trade Association,Winnipeg,R3C0A5,2023-05-01,408073
ref_number,ref_number=235-2023-2024-Q4-00133,2,14032,235-2023-2024-Q4-00133,Canadian Hemp Trade Alilance (CHTA) / Alliance Canadienne pour le Commerce du Chanvre (ACCC),Clagary,T2H 7H7,2023-06-19,209706
ref_number,ref_number=235-2023-2024-Q4-00171,2,14041,235-2023-2024-Q4-00171,Atlantic Grains Council,Moncton,E1C3T1,2023-07-07,2164579
ref_number,ref_number=235-2023-2024-Q4-00173,2,14043,235-2023-2024-Q4-00173,Vineland Research and Innovation Centre,Vineland Station,L0R2E0,2023-10-14,627848
ref_number,ref_number=235-2023-2024-Q4-00175,2,14045,235-2023-2024-Q4-00175,Cereals Canada Inc.,Winnipeg,R3C3G7,2023-07-25,674249
ref_number,ref_number=235-2023-2024-Q4-00179,2,14049,235-2023-2024-Q4-00179,Canadian Field Crop Research Alliance,Guelph,N1G4S2,2023-04-01,1811579
ref_number,ref_number=235-2023-2024-Q4-00181,2,14051,235-2023-2024-Q4-00181,Canadian Grapevine Certification Network - Réseau canadien de certification de la vigne,St. Catharines,L2R6P9,2023-04-01,3794172
ref_number,ref_number=235-2023-2024-Q4-00182,2,14052,235-2023-2024-Q4-00182,Canadian Institute of Food Science and Technology,Burlington,L7N3J6,2023-06-10,2267609
ref_number,ref_number=235-2023-2024-Q4-00183,2,14053,235-2023-2024-Q4-00183,Fruit and Vegetable Growers of Canada,Ottawa,K2E6Z9,2023-04-01,7011621
ref_number,ref_number=235-2023-2024-Q4-00184,2,14054,235-2023-2024-Q4-00184,Canadian Poultry Research Council,Ottawa,K2P1P9,2023-04-01,3054566
ref_number,ref_number=235-2023-2024-Q4-00211,2,14091,235-2023-2024-Q4-00211,Les Fromages Latino Inc.,Val-des-Sources,J1T0A4,2023-12-04,720300
ref_number,ref_number=235-2023-2024-Q4-00215,2,14095,235-2023-2024-Q4-00215,Fromagerie Coopérative Saint-Albert Inc.,St-Albert,K0A3C0,2023-09-22,8445400
ref_number,ref_number=235-2023-2024-Q4-00216,2,14096,235-2023-2024-Q4-00216,Mountain Oak Cheese Limited,New Hamburg,N3A3C3,2023-10-12,70900
ref_number,ref_number=235-2023-2024-Q4-00229,2,14109,235-2023-2024-Q4-00229,Touchwood Agency Tribal Council Inc.,Punnichy,S0A3C0,2023-04-01,14000
ref_number,ref_number=235-2023-2024-Q4-00230,2,14111,235-2023-2024-Q4-00230,Touchwood Agency Tribal Council Inc.,Punnichy,S0A3C0,2023-04-01,14000
ref_number,ref_number=235-2023-2024-Q4-00235,2,14117,235-2023-2024-Q4-00235,Canada Organic Trade Association Inc.,Ottawa,K2P0W7,2023-04-01,7000
ref_number,ref_number=235-2023-2024-Q4-00266,2,14150,235-2023-2024-Q4-00266,Touchwood Agency Tribal Council,Punnichy,S0A3C0,2023-04-01,14000
ref_number,ref_number=235-2024-2025-Q1-00002,2,14176,235-2024-2025-Q1-00002,University of Saskatchewan,Saskatoon,S7N5C9,2024-04-01,287095
ref_number,ref_number=235-2024-2025-Q1-00009,2,14185,235-2024-2025-Q1-00009,CKP Farms Ltd.,Coaldale,T1M1M3,2023-06-01,1101160
ref_number,ref_number=235-2024-2025-Q1-00011,2,14187,235-2024-2025-Q1-00011,"Shamrock Colony Farming Co. Ltd., and 1648258 Alberta Ltd.",Bow Island,T0K0G0,2022-01-12,1354861
ref_number,ref_number=235-2024-2025-Q1-00013,2,14190,235-2024-2025-Q1-00013,D.S.M. Farms Ltd.,Edgerton,T0B1K0,2022-01-17,648755
ref_number,ref_number=235-2024-2025-Q1-00019,2,14196,235-2024-2025-Q1-00019,Eusi Farms Ltd.,Forest,N0N1J4,2023-06-12,2000000
ref_number,ref_number=235-2024-2025-Q1-00022,2,14200,235-2024-2025-Q1-00022,676415 Alberta Ltd.,Viking,T0B4N0,2023-06-13,450380
ref_number,ref_number=235-2024-2025-Q1-00028,2,14206,235-2024-2025-Q1-00028,Deerfield Colony Planning Co. Ltd.,Magrath,T0K1J0,2023-06-16,1058737
ref_number,ref_number=235-2024-2025-Q1-00034,2,14212,235-2024-2025-Q1-00034,H2K Farms Ltd.,Halbstadt,R0A0S0,2023-06-16,637625
ref_number,ref_number=235-2024-2025-Q1-00037,2,14215,235-2024-2025-Q1-00037,Cook's Bar-6 Farms Ltd. / Sean Cook,Binscarth,R0J0G0,2023-06-16,372023
ref_number,ref_number=235-2024-2025-Q1-00038,2,14216,235-2024-2025-Q1-00038,Seacliff Energy Corp. / Envest Corp.,Toronto,M5K1G8,2023-06-16,2000000
ref_number,ref_number=235-2024-2025-Q1-00039,2,14217,235-2024-2025-Q1-00039,Kirk Ag Limited,Nipawin,S0E1E0,2023-06-16,2000000
ref_number,ref_number=235-2024-2025-Q1-00043,2,14221,235-2024-2025-Q1-00043,Vermeuland Farms Limited,Milford,B0N1Y0,2023-06-21,470000
ref_number,ref_number=235-2024-2025-Q1-00048,2,14226,235-2024-2025-Q1-00048,Terpstra Farms Ltd.,Brussels,N0G1H0,2023-06-21,1961019
ref_number,ref_number=235-2024-2025-Q1-00049,2,14227,235-2024-2025-Q1-00049,GPW Farms Ltd.,Altona,R0G0B0,2023-06-22,735765
ref_number,ref_number=235-2024-2025-Q1-00061,2,14253,235-2024-2025-Q1-00061,The British Columbia Honey Producers' Association,Victoria,V8R6S4,2024-04-01,275096
ref_number,ref_number=235-2024-2025-Q1-00112,2,14313,235-2024-2025-Q1-00112,Brent Johnson,Strasbourg,S0G4V0,2024-04-01,14000
ref_number,ref_number=235-2024-2025-Q1-00116,2,14317,235-2024-2025-Q1-00116,Antara Agronomy Services Ltd.,St. Jean Baptiste,R0G2B0,2024-04-01,11200
ref_number,ref_number=235-2024-2025-Q1-00150,2,14351,235-2024-2025-Q1-00150,Felicity Farm,Vanderhoof,V0J3A1,2024-04-01,9120
ref_number,ref_number=235-2024-2025-Q2-00001,2,14372,235-2024-2025-Q2-00001,Invasive Species Council of British Columbia Society,Williams Lake,V2G4N5,2024-04-01,590825
ref_number,ref_number=235-2024-2025-Q2-00005,2,14378,235-2024-2025-Q2-00005,L.G. Hébert & Fils Ltée,Ste-Hélène de Bagot,J0H1M0,2024-04-01,166038
ref_number,ref_number=235-2024-2025-Q2-00011,2,14386,235-2024-2025-Q2-00011,"2872779 Ontario Inc., 1441360 Ontario Inc. and Windy Heights Farms Inc.",Zurich,N0M2T0,2023-06-05,2000000
ref_number,ref_number=235-2024-2025-Q2-00014,2,14389,235-2024-2025-Q2-00014,"Mac Acres Ltd., Fields of Fortune Farms Inc., Spencer McArthur, and Kendall McArthur",Watrous,S0K4T0,2022-03-04,2000000
ref_number,ref_number=235-2024-2025-Q2-00015,2,14390,235-2024-2025-Q2-00015,Ferme R.M.R. Desroches inc.,St-Alphonse-de-Granby,J0E2A0,2021-12-16,367672
ref_number,ref_number=235-2024-2025-Q2-00016,2,14391,235-2024-2025-Q2-00016,P.H. Kuivenhoven Greenhouses Inc.,Otterville,N0J1R0,2023-06-08,1601334
ref_number,ref_number=235-2024-2025-Q2-00017,2,14392,235-2024-2025-Q2-00017,Wiens Family Farms Inc.,Lomond,T0L1G0,2023-06-08,616886
ref_number,ref_number=235-2024-2025-Q2-00018,2,14393,235-2024-2025-Q2-00018,Van Osch Farms Limited,Credition,N0M1M0,2023-06-12,1194185
ref_number,ref_number=235-2024-2025-Q2-00021,2,14397,235-2024-2025-Q2-00021,Oxford Cattle Company Ltd.,Woodstock,N4S7V8,2023-06-15,2000000
ref_number,ref_number=235-2024-2025-Q2-00022,2,14398,235-2024-2025-Q2-00022,Cadrain Farms Inc.,Leask,S0J1M0,2022-03-30,2000000
ref_number,ref_number=235-2024-2025-Q2-00025,2,14402,235-2024-2025-Q2-00025,Groupe Rouge & Or s.e.n.c. and Canneberge Drummond Cranberries Inc.,Plessisville,G6L5S2,2023-06-16,2000000
ref_number,ref_number=235-2024-2025-Q2-00028,2,14405,235-2024-2025-Q2-00028,MPW Corporation,Randolph,R0A1L0,2023-06-21,949558
ref_number,ref_number=235-2024-2025-Q2-00030,2,14407,235-2024-2025-Q2-00030,Hayter's Turkey Farms Ltd.,Dashwood,N0M1N0,2023-06-22,470000
ref_number,ref_number=235-2024-2025-Q2-00031,2,14408,235-2024-2025-Q2-00031,Elkwater Agriculture Co. Ltd.,Irvine,T0J1V0,2023-06-22,1605600
ref_number,ref_number=235-2024-2025-Q2-00050,2,14445,235-2024-2025-Q2-00050,Canadian Pork Council,Ottawa,K1P 5Z9,2024-03-31,207830
ref_number,ref_number=235-2024-2025-Q2-00053,2,14449,235-2024-2025-Q2-00053,Grain Farmers of Ontario,Guelph,N1G4S2,2024-04-01,49929
ref_number,ref_number=235-2024-2025-Q2-00059,2,14457,235-2024-2025-Q2-00059,9329-8800 Québec Inc.,Boisbriand,J7H1N8,2024-02-02,6027200
ref_number,ref_number=235-2024-2025-Q2-00062,2,14462,235-2024-2025-Q2-00062,Sunshine Valley Farms,Creston,V0B1G2,2024-03-07,59900
ref_number,ref_number=235-2024-2025-Q2-00064,2,14464,235-2024-2025-Q2-00064,Ice Cream 4 All Inc.,Waterloo,N2V2N5,2024-02-23,580400
ref_number,ref_number=235-2024-2025-Q2-00068,2,14468,235-2024-2025-Q2-00068,Saputo Foods Limited and Saputo Dairy Products Canada G.P.,St-Laurent,H4N2M7,2024-01-29,5000000
ref_number,ref_number=235-2024-2025-Q2-00071,2,14471,235-2024-2025-Q2-00071,Hans Dairy Inc.,Mississauga,L4V1C1,2024-04-26,365200
ref_number,ref_number=235-2024-2025-Q3-00008,2,15275,235-2024-2025-Q3-00008,"O'Neil Energy Inc., and W.J. O'Neil and Sons Limited",Maidstone,N0R1K0,2023-06-13,2000000
ref_number,ref_number=235-2024-2025-Q3-00009,2,15276,235-2024-2025-Q3-00009,Cropmax Acres Ltd.,Cut Knife,S0M0N0,2021-08-26,1596214
ref_number,ref_number=235-2024-2025-Q3-00012,2,15279,235-2024-2025-Q3-00012,Ferme Rubis sur l'eau senc,Plessisville,G6L5S2,2023-06-16,634227
ref_number,ref_number=235-2024-2025-Q3-00015,2,15285,235-2024-2025-Q3-00015,Delfland Inc.,Napierville,J0J1L0,2023-06-19,262557
ref_number,ref_number=235-2024-2025-Q3-00023,2,15297,235-2024-2025-Q3-00023,Pyrovac Inc.,Québec,G1T2M4,2024-07-01,1973123
ref_number,ref_number=235-2024-2025-Q3-00028,2,15307,235-2024-2025-Q3-00028,Les Solutions Axceta inc.,Longueuil,J4K5G4,2024-06-03,255353
ref_number,ref_number=235-2024-2025-Q3-00034,2,15317,235-2024-2025-Q3-00034,"New Brunswick Department of Agriculture, Aquaculture and Fisheries",Fredericton,E3C2G6,2023-04-01,15000000
ref_number,ref_number=235-2024-2025-Q4-00003,2,15823,235-2024-2025-Q4-00003,Farmery Estate Brewing Company Inc.,Neepawa,R0J 1H0,2024-09-13,50000
ref_number,ref_number=235-2024-2025-Q4-00010,2,15836,235-2024-2025-Q4-00010,Grow the Energy Circle Ltd.,Vancouver,V6B2W9,2023-06-13,2000000
ref_number,ref_number=235-2024-2025-Q4-00013,2,15852,235-2024-2025-Q4-00013,"Green Energy Trading Corporation, and Thurler Farms Inc.",South Mountain,K0E1W0,2023-06-16,2000000
ref_number,ref_number=235-2024-2025-Q4-00014,2,15853,235-2024-2025-Q4-00014,"Boern View Farms Ltd., and Green Energy Trading Corporation",Gads Hill,N0K1J0,2023-06-16,2000000
ref_number,ref_number=235-2024-2025-Q4-00015,2,15856,235-2024-2025-Q4-00015,"Green Energy Trading Corporation, and Tibben Farms Inc.",South Mountain,K0E1W0,2023-06-21,2000000
ref_number,ref_number=235-2024-2025-Q4-00016,2,15857,235-2024-2025-Q4-00016,"Green Energy Trading Corporation, and Sterkholm Farms Ltd.",South Mountain,K0E1W0,2023-06-21,2000000
ref_number,ref_number=235-2024-2025-Q4-00021,2,15870,235-2024-2025-Q4-00021,SkyAcres Agrotechnologies Inc.,Surrey,V3S3C3,2024-06-28,231593
ref_number,ref_number=235-2024-2025-Q4-00036,2,15885,235-2024-2025-Q4-00036,4565732 Perennia Food and Agriculture Corporation,Kentville,B4N 2N1,2025-04-01,11275495
ref_number,ref_number=235-2024-2025-Q4-00041,2,15890,235-2024-2025-Q4-00041,Newfoundland and Labrador Federation of Agriculture,Mount Pearl,A1N5G1,2025-04-01,7522261
ref_number,ref_number=235-2024-2025-Q4-00044,2,15898,235-2024-2025-Q4-00044,Kinghaven Farms Cultivation Limited,King City,L7B 1K4,2024-09-12,5000000
ref_number,ref_number=235-2024-2025-Q4-00046,2,15918,235-2024-2025-Q4-00046,"The Blueberry Industry Development Fund Council, British Columbia Blueberry Council (BCBC)",Abbotsford,V2T1W5,2023-09-06,2542842
ref_number,ref_number=235-2024-2025-Q4-00045,2,15926,235-2024-2025-Q4-00045,Cascadia Seaweed Corp.,Port Edward,V0V 1G0,2024-09-27,2261475
